prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Miembro del reparto de Acta general de Chile es,Salvador Allende,un grupo de artistas que representan el folclor chileno,latam,0.0,0,0.0
Miembro del reparto de Acta general de Chile es,Fidel Castro,"el que se le asigna a un ciudadano chileno, con",latam,0.0,0,0.0
Miembro del reparto de Acta general de Chile es,Gabriel García Márquez,"un título que recibieron algunos ciudadanos chilenos que, en la",latam,0.0,0,0.0
Miembro del reparto de Acta general de Chile es,Ricardo Lagos,"un título académico que otorga la Universidad de Chile, en",latam,0.0,0,0.0
Título de Acta general de Chile es,Acta general de Chile,una revista de divulgación científica y tecnológica que se public,latam,0.14285714285714288,0,0.0
Título de Recado de Chile es,Recado de Chile,una organización no gubernamental chilena que se dedica a la def,latam,0.0,0,0.0
Identificador Letterboxd de película de Recado de Chile es,recado-de-chile,"El identificador de Letterboxd de la película **""Recado",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Centro de Extensión Artística y Cultural de la Universidad de Chile es,Santiago de Chile,un espacio que nace como respuesta a las necesidades de la comunidad en,latam,0.125,0,0.0
Lista de de Anexo:Aeropuertos de Chile es,aeropuerto,"el artículo que enumera los aeropuertos de Chile, incluy",latam,0.0,1,0.0
Categoría relacionada con la lista de Anexo:Aeropuertos de Chile es,Categoría:Aeropuertos de Chile,":
A. Aeropuertos de Chile
B. Aeropu",latam,0.4444444444444444,0,0.0
Categoría en Commons de Facultad de Artes de la Universidad de Chile es,"Facultad de Artes, Universidad de Chile",una categoría que engloba los archivos relacionados con la Facultad,latam,0.125,0,0.0
Imagen de Facultad de Artes de la Universidad de Chile es,"Sede Alfonso Letelier Llona, Facultad de Artes, Universidad de Chile, Santiago 20230521.jpg","una organización que busca fomentar la creación artística, la investigación",latam,0.0,0,0.0
Deporte de Asociación Nacional de Fútbol Profesional de Chile es,fútbol,"el fútbol profesional de Chile, que se juega en la",latam,0.18181818181818182,1,0.0
Imagen de Asociación Nacional de Fútbol Profesional de Chile es,"Sede de la ANFP, 20190220.jpg",el logotipo del fútbol profesional chileno. La,latam,0.16666666666666666,0,0.0
Categoría en Commons de Asociación Nacional de Fútbol Profesional de Chile es,Asociación Nacional de Fútbol Profesional,"la categoría profesional de fútbol en Chile, la cual se divide",latam,0.37499999999999994,0,0.0
Organización dirigida desde este cargo de arzobispo de Santiago de Chile es,Arquidiócesis de Santiago de Chile,"el Consejo de la Iglesia en Chile, el cual tiene como final",latam,0.23529411764705882,0,0.0
Organización dirigida desde este cargo de arzobispo de Santiago de Chile es,provincia eclesiástica de Santiago de Chile,la que ha estado al frente del proceso de creación de la dió,latam,0.21052631578947367,0,0.0
Lista del elemento de arzobispo de Santiago de Chile es,Anexo:Arzobispos de Santiago de Chile,una lista de los arzobispos de Santiago de Chile. El,latam,0.5333333333333333,0,0.0
Categoría principal del tema de arzobispo de Santiago de Chile es,Categoría:Arzobispos de Santiago de Chile,": 1. Historia, 2. Personajes, 3",latam,0.0,0,0.0
Diferente de de arzobispo de Santiago de Chile es,Arzobispo de Santiago,"la iglesia de la Catedral de Santiago de Compostela,",latam,0.3333333333333333,0,0.0
Reemplaza a de arzobispo de Santiago de Chile es,obispo de Santiago de Chile,"el título del arzobispo de Santiago de Chile, y el",latam,0.5333333333333333,1,0.0
